,asset,day,price,return_1d,algo_return,rolling_beta,expected_return,market_adjusted_return,tomorrows_market_adjusted_return
407,EAFC,7,45.09,0.0004437541601953754,-0.000400400400400458,,,,
408,ALGO,8,98.91,-0.009513318646104607,-0.009513318646104607,,,,
409,AENO,8,105.48,-0.027475567029319525,-0.009513318646104607,,,,
410,LSST,8,121.07,-0.008679276181118523,-0.009513318646104607,,,,
411,SRNA,8,135.43,-0.00623715879072495,-0.009513318646104607,,,,
412,ELLT,8,62.62,0.016888600194868486,-0.009513318646104607,,,,
413,AMRP,8,21.12,-0.04993252361673417,-0.009513318646104607,,,,
414,OTCS,8,13.61,0.0044280442804427445,-0.009513318646104607,,,,
415,HETT,8,58.93,0.008384668035592124,-0.009513318646104607,,,,
416,HUXZ,8,81.09,-0.043749999999999956,-0.009513318646104607,,,,
417,DUCT,8,18.64,-0.014278159703860371,-0.009513318646104607,,,,
418,SMAH,8,45.41,0.006650410108623328,-0.009513318646104607,,,,
419,NPCK,8,13.72,-0.015781922525107572,-0.009513318646104607,,,,
420,MSDP,8,34.81,0.024727700912569928,-0.009513318646104607,,,,
421,EORC,8,31.28,-0.013249211356466839,-0.009513318646104607,,,,
422,CUBO,8,113.28,-0.007360672975814997,-0.009513318646104607,,,,
423,HRET,8,51.62,-0.010921632496646905,-0.009513318646104607,,,,
424,ANSO,8,44.09,0.017774699907664004,-0.009513318646104607,,,,
425,DIHO,8,12.84,-0.02874432677760974,-0.009513318646104607,,,,
426,RTTH,8,41.48,-0.013320647002854513,-0.009513318646104607,,,,
427,SPLZ,8,112.17,-0.033933339075015057,-0.009513318646104607,,,,
428,NWIG,8,115.12,-0.025562891484679162,-0.009513318646104607,,,,
429,MMBT,8,78.43,-0.030651340996168508,-0.009513318646104607,,,,
430,MDGI,8,135.08,-0.006472491909385036,-0.009513318646104607,,,,
431,AGVF,8,132.33,-0.021227810650887413,-0.009513318646104607,,,,
432,RRES,8,38.2,-0.01875160544567167,-0.009513318646104607,,,,
433,CTGI,8,86.57,-0.06973995271867617,-0.009513318646104607,,,,
434,ALUT,8,18.4,0.009879253567508295,-0.009513318646104607,,,,
435,ACAC,8,70.92,0.002828054298642524,-0.009513318646104607,,,,
436,SRTX,8,287.99,-0.008640275387263308,-0.009513318646104607,,,,
437,GARI,8,16.11,-0.0006203473945410876,-0.009513318646104607,,,,
438,RCRI,8,55.5,-0.008574490889603381,-0.009513318646104607,,,,
439,ACIX,8,15.7,-0.0012722646310433516,-0.009513318646104607,,,,
440,CCNS,8,24.63,0.013997529847673995,-0.009513318646104607,,,,
441,MTNS,8,22.36,-0.020157756354075462,-0.009513318646104607,,,,
442,IHOZ,8,136.79,-0.016182393555811303,-0.009513318646104607,,,,
443,NAYO,8,32.94,0.002739726027397138,-0.009513318646104607,,,,
444,FWWG,8,37.49,0.010239827539746837,-0.009513318646104607,,,,
445,EELT,8,89.46,-0.0004469273743017421,-0.009513318646104607,,,,
446,HRND,8,23.01,-0.0004344048653344146,-0.009513318646104607,,,,
447,AETS,8,40.05,-0.025310294475541673,-0.009513318646104607,,,,
448,ULXY,8,45.87,0.011243386243386277,-0.009513318646104607,,,,
449,BLBT,8,54.83,0.0036609921288668357,-0.009513318646104607,,,,
450,BENI,8,31.41,-0.016285624804259324,-0.009513318646104607,,,,
451,ITPA,8,18.71,0.0064550833781602535,-0.009513318646104607,,,,
452,HTRK,8,10.79,0.0037209302325580396,-0.009513318646104607,,,,
453,NGTE,8,53.29,-0.0011246485473289658,-0.009513318646104607,,,,
454,ILVX,8,32.26,-0.004320987654320985,-0.009513318646104607,,,,
455,FCSG,8,24.32,-0.03797468354430378,-0.009513318646104607,,,,
456,FARS,8,63.75,0.006314127861089203,-0.009513318646104607,,,,
457,MHRM,8,20.97,0.019941634241245065,-0.009513318646104607,,,,
458,EAFC,8,42.58,-0.055666444888001876,-0.009513318646104607,,,,
459,ALGO,9,98.97,0.0006066120715801926,0.0006066120715801926,,,,
460,AENO,9,101.95,-0.03346605991657192,0.0006066120715801926,,,,
461,LSST,9,121.72,0.005368794912034458,0.0006066120715801926,,,,
462,SRNA,9,136.76,0.009820571512958676,0.0006066120715801926,,,,
463,ELLT,9,63.73,0.017725966145001548,0.0006066120715801926,,,,
464,AMRP,9,21.22,0.004734848484848397,0.0006066120715801926,,,,
465,OTCS,9,13.73,0.008817046289493202,0.0006066120715801926,,,,
466,HETT,9,58.89,-0.0006787714237230791,0.0006066120715801926,,,,
467,HUXZ,9,81.04,-0.0006165988407941247,0.0006066120715801926,,,,
468,DUCT,9,18.93,0.015557939914162988,0.0006066120715801926,,,,
469,SMAH,9,45.42,0.00022021581149545,0.0006066120715801926,,,,
470,NPCK,9,13.86,0.010204081632652962,0.0006066120715801926,,,,
471,MSDP,9,35.34,0.015225509910945068,0.0006066120715801926,,,,
472,EORC,9,32.03,0.023976982097186683,0.0006066120715801926,,,,
473,CUBO,9,113.5,0.0019420903954803226,0.0006066120715801926,,,,
474,HRET,9,50.79,-0.016079039132119277,0.0006066120715801926,,,,
475,ANSO,9,44.57,0.010886822408709307,0.0006066120715801926,,,,
476,DIHO,9,12.63,-0.016355140186915862,0.0006066120715801926,,,,
477,RTTH,9,40.68,-0.01928640308582441,0.0006066120715801926,,,,
478,SPLZ,9,114.73,0.02282250156013199,0.0006066120715801926,,,,
479,NWIG,9,115.09,-0.0002605976372480612,0.0006066120715801926,,,,
480,MMBT,9,76.72,-0.0218028815504272,0.0006066120715801926,,,,
481,MDGI,9,138.9,0.028279538051525055,0.0006066120715801926,,,,
482,AGVF,9,129.65,-0.02025239930476841,0.0006066120715801926,,,,
483,RRES,9,38.26,0.0015706806282720365,0.0006066120715801926,,,,
484,CTGI,9,91.08,0.05209656925031769,0.0006066120715801926,,,,
485,ALUT,9,18.63,0.012499999999999956,0.0006066120715801926,,,,
486,ACAC,9,71.05,0.0018330513254369851,0.0006066120715801926,,,,
487,SRTX,9,286.78,-0.004201534775513216,0.0006066120715801926,,,,
488,GARI,9,15.68,-0.02669149596523901,0.0006066120715801926,,,,
489,RCRI,9,54.63,-0.015675675675675627,0.0006066120715801926,,,,
490,ACIX,9,15.69,-0.0006369426751592355,0.0006066120715801926,,,,
491,CCNS,9,24.43,-0.00812017864393011,0.0006066120715801926,,,,
492,MTNS,9,22.42,0.0026833631484795006,0.0006066120715801926,,,,
493,IHOZ,9,136.48,-0.002266247532714427,0.0006066120715801926,,,,
494,NAYO,9,32.83,-0.003339404978749183,0.0006066120715801926,,,,
495,FWWG,9,38.2,0.018938383568951833,0.0006066120715801926,,,,
496,EELT,9,89.06,-0.004471272076905786,0.0006066120715801926,,,,
497,HRND,9,23.05,0.0017383746197305872,0.0006066120715801926,,,,
498,AETS,9,38.08,-0.049188514357053625,0.0006066120715801926,,,,
499,ULXY,9,45.86,-0.00021800741225197484,0.0006066120715801926,,,,
500,BLBT,9,55.69,0.015684844063468928,0.0006066120715801926,,,,
501,BENI,9,31.49,0.002546959567016893,0.0006066120715801926,,,,
502,ITPA,9,18.81,0.005344735435595771,0.0006066120715801926,,,,
503,HTRK,9,10.75,-0.003707136237256603,0.0006066120715801926,,,,
504,NGTE,9,53.04,-0.004691311690748767,0.0006066120715801926,,,,
505,ILVX,9,32.89,0.01952882827030389,0.0006066120715801926,,,,
506,FCSG,9,24.07,-0.010279605263157854,0.0006066120715801926,,,,
507,FARS,9,64.26,0.008000000000000007,0.0006066120715801926,,,,
508,MHRM,9,20.52,-0.02145922746781115,0.0006066120715801926,,,,
509,EAFC,9,42.15,-0.01009863785814935,0.0006066120715801926,,,,
510,ALGO,10,100.22,0.012630089926240373,0.012630089926240373,,,,
511,AENO,10,104.09,0.020990681706718917,0.012630089926240373,,,,
512,LSST,10,120.94,-0.006408149852119682,0.012630089926240373,,,,
513,SRNA,10,136.62,-0.0010236911377594637,0.012630089926240373,,,,
514,ELLT,10,64.42,0.01082692609446112,0.012630089926240373,,,,
515,AMRP,10,20.94,-0.013195098963242113,0.012630089926240373,,,,
516,OTCS,10,13.62,-0.008011653313911182,0.012630089926240373,,,,
517,HETT,10,58.43,-0.007811173374087321,0.012630089926240373,,,,
518,HUXZ,10,79.06,-0.024432379072063193,0.012630089926240373,,,,
519,DUCT,10,19.28,0.018489170628631868,0.012630089926240373,,,,
520,SMAH,10,45.03,-0.008586525759577301,0.012630089926240373,,,,
521,NPCK,10,14.05,0.013708513708513781,0.012630089926240373,,,,
522,MSDP,10,35.35,0.0002829654782114943,0.012630089926240373,,,,
523,EORC,10,32.42,0.012176084920387131,0.012630089926240373,,,,
524,CUBO,10,113.83,0.002907488986784168,0.012630089926240373,,,,
525,HRET,10,50.56,-0.004528450482378377,0.012630089926240373,,,,
526,ANSO,10,45.76,0.02669957370428544,0.012630089926240373,,,,
527,DIHO,10,12.71,0.0063341250989708,0.012630089926240373,,,,
528,RTTH,10,42.04,0.0334316617502457,0.012630089926240373,,,,
529,SPLZ,10,116.15,0.012376884860106241,0.012630089926240373,,,,
530,NWIG,10,110.79,-0.03736206447128332,0.012630089926240373,,,,
531,MMBT,10,83.59,0.08954640250260693,0.012630089926240373,,,,
532,MDGI,10,140.36,0.010511159107271517,0.012630089926240373,,,,
533,AGVF,10,131.5,0.014269186270728929,0.012630089926240373,,,,
534,RRES,10,40.86,0.06795608991113444,0.012630089926240373,,,,
535,CTGI,10,89.5,-0.01734738691260429,0.012630089926240373,,,,
536,ALUT,10,18.99,0.019323671497584405,0.012630089926240373,,,,
537,ACAC,10,70.95,-0.0014074595355382247,0.012630089926240373,,,,
538,SRTX,10,284.63,-0.0074970360555128845,0.012630089926240373,,,,
539,GARI,10,16.17,0.03125000000000022,0.012630089926240373,,,,
540,RCRI,10,57.3,0.0488742449203734,0.012630089926240373,,,,
541,ACIX,10,16.18,0.031230082855321806,0.012630089926240373,,,,
542,CCNS,10,24.69,0.010642652476463343,0.012630089926240373,,,,
543,MTNS,10,21.98,-0.019625334522747617,0.012630089926240373,,,,
544,IHOZ,10,140.54,0.029747948417350623,0.012630089926240373,,,,
545,NAYO,10,36.45,0.11026500152299734,0.012630089926240373,,,,
546,FWWG,10,38.24,0.0010471204188482464,0.012630089926240373,,,,
547,EELT,10,97.27,0.0921850437907028,0.012630089926240373,,,,
548,HRND,10,23.25,0.008676789587852562,0.012630089926240373,,,,
549,AETS,10,37.34,-0.019432773109243517,0.012630089926240373,,,,
550,ULXY,10,47.35,0.032490187527256964,0.012630089926240373,,,,
551,BLBT,10,56.18,0.008798707128748529,0.012630089926240373,,,,
552,BENI,10,31.14,-0.011114639568116758,0.012630089926240373,,,,
553,ITPA,10,18.77,-0.0021265284423178654,0.012630089926240373,,,,
554,HTRK,10,10.7,-0.0046511627906977715,0.012630089926240373,,,,
555,NGTE,10,54.55,0.028469079939668074,0.012630089926240373,,,,
556,ILVX,10,32.54,-0.0106415323806629,0.012630089926240373,,,,
557,FCSG,10,24.77,0.029081844619858632,0.012630089926240373,,,,
558,FARS,10,63.65,-0.00949268596327435,0.012630089926240373,,,,
559,MHRM,10,20.55,0.0014619883040936088,0.012630089926240373,,,,
560,EAFC,10,42.23,0.0018979833926453527,0.012630089926240373,,,,
561,ALGO,11,101.98,0.017561364997006557,0.017561364997006557,,,,
562,AENO,11,105.58,0.014314535498126668,0.017561364997006557,,,,
563,LSST,11,121.5,0.004630395237307683,0.017561364997006557,,,,
564,SRNA,11,139.44,0.020641194554237963,0.017561364997006557,,,,
565,ELLT,11,64.92,0.007761564731449955,0.017561364997006557,,,,
566,AMRP,11,22.63,0.08070678127984698,0.017561364997006557,,,,
567,OTCS,11,14.05,0.031571218795888534,0.017561364997006557,,,,
568,HETT,11,57.96,-0.008043813109703923,0.017561364997006557,,,,
569,HUXZ,11,81.24,0.027573994434606508,0.017561364997006557,,,,
570,DUCT,11,19.75,0.024377593360995764,0.017561364997006557,,,,
571,SMAH,11,44.88,-0.0033311125916055673,0.017561364997006557,,,,
572,NPCK,11,14.24,0.013523131672597888,0.017561364997006557,,,,
573,MSDP,11,36.28,0.026308345120226395,0.017561364997006557,,,,
574,EORC,11,32.61,0.0058605798889572736,0.017561364997006557,,,,
575,CUBO,11,114.91,0.009487832733023005,0.017561364997006557,,,,
576,HRET,11,52.27,0.033821202531645556,0.017561364997006557,,,,
577,ANSO,11,46.62,0.018793706293706247,0.017561364997006557,,,,
578,DIHO,11,13.07,0.028324154209284025,0.017561364997006557,,,,
579,RTTH,11,44.38,0.055661274976213315,0.017561364997006557,,,,
580,SPLZ,11,120.9,0.04089539388721475,0.017561364997006557,,,,
581,NWIG,11,110.77,-0.00018052170773541487,0.017561364997006557,,,,
582,MMBT,11,79.94,-0.043665510228496296,0.017561364997006557,,,,
583,MDGI,11,141.52,0.008264462809917328,0.017561364997006557,,,,
584,AGVF,11,135.95,0.033840304182509495,0.017561364997006557,,,,
585,RRES,11,41.04,0.004405286343612369,0.017561364997006557,,,,
586,CTGI,11,89.57,0.0007821229050277712,0.017561364997006557,,,,
587,ALUT,11,19.25,0.013691416535018597,0.017561364997006557,,,,
588,ACAC,11,71.79,0.01183932346723049,0.017561364997006557,,,,
589,SRTX,11,294.72,0.03544953097003134,0.017561364997006557,,,,
590,GARI,11,15.79,-0.023500309214595116,0.017561364997006557,,,,
591,RCRI,11,61.39,0.07137870855148343,0.017561364997006557,,,,
592,ACIX,11,16.26,0.004944375772558907,0.017561364997006557,,,,
593,CCNS,11,25.61,0.0372620494127176,0.017561364997006557,,,,
594,MTNS,11,21.64,-0.015468607825295688,0.017561364997006557,,,,
595,IHOZ,11,146.64,0.043404013092358085,0.017561364997006557,,,,
596,NAYO,11,39.63,0.08724279835390947,0.017561364997006557,,,,
597,FWWG,11,39.08,0.021966527196652708,0.017561364997006557,,,,
598,EELT,11,99.18,0.019636064562557953,0.017561364997006557,,,,
599,HRND,11,23.94,0.029677419354838808,0.017561364997006557,,,,
600,AETS,11,37.18,-0.004284949116229342,0.017561364997006557,,,,
601,ULXY,11,49.28,0.04076029567053863,0.017561364997006557,,,,
602,BLBT,11,54.92,-0.022427910288358777,0.017561364997006557,,,,
603,BENI,11,31.32,0.005780346820809301,0.017561364997006557,,,,
604,ITPA,11,18.86,0.004794885455514208,0.017561364997006557,,,,
605,HTRK,11,11.08,0.03551401869158877,0.017561364997006557,,,,
606,NGTE,11,53.52,-0.018881759853345392,0.017561364997006557,,,,
607,ILVX,11,33.14,0.018438844499078177,0.017561364997006557,,,,
608,FCSG,11,25.26,0.019781994348001763,0.017561364997006557,,,,
609,FARS,11,62.87,-0.012254516889238065,0.017561364997006557,,,,
610,MHRM,11,20.89,0.016545012165450013,0.017561364997006557,,,,
611,EAFC,11,43.16,0.02202225905754207,0.017561364997006557,,,,
612,ALGO,12,101.51,-0.004608746813100639,-0.004608746813100639,,,,
613,AENO,12,104.65,-0.008808486455768039,-0.004608746813100639,,,,
614,LSST,12,119.25,-0.01851851851851849,-0.004608746813100639,,,,
615,SRNA,12,139.2,-0.001721170395869276,-0.004608746813100639,,,,
616,ELLT,12,64.7,-0.0033887861983979972,-0.004608746813100639,,,,
617,AMRP,12,22.31,-0.014140521431727837,-0.004608746813100639,,,,
618,OTCS,12,13.97,-0.005693950177935947,-0.004608746813100639,,,,
619,HETT,12,58.76,0.013802622498274575,-0.004608746813100639,,,,
620,HUXZ,12,77.26,-0.04899064500246175,-0.004608746813100639,,,,
621,DUCT,12,19.4,-0.017721518987341867,-0.004608746813100639,,,,
622,SMAH,12,43.82,-0.023618538324420735,-0.004608746813100639,,,,
623,NPCK,12,13.79,-0.03160112359550571,-0.004608746813100639,,,,
624,MSDP,12,38.1,0.05016538037486229,-0.004608746813100639,,,,
625,EORC,12,32.61,0.0,-0.004608746813100639,,,,
626,CUBO,12,115.24,0.002871812723000522,-0.004608746813100639,,,,
627,HRET,12,53.18,0.017409603979337884,-0.004608746813100639,,,,
628,ANSO,12,45.45,-0.025096525096524935,-0.004608746813100639,,,,
629,DIHO,12,13.09,0.0015302218821728886,-0.004608746813100639,,,,
630,RTTH,12,42.82,-0.035150968904912205,-0.004608746813100639,,,,
631,SPLZ,12,127.02,0.0506203473945408,-0.004608746813100639,,,,
632,NWIG,12,110.47,-0.0027083145255935026,-0.004608746813100639,,,,
633,MMBT,12,79.76,-0.0022516887665748886,-0.004608746813100639,,,,
634,MDGI,12,134.63,-0.04868569813453938,-0.004608746813100639,,,,
635,AGVF,12,134.4,-0.01140125045972773,-0.004608746813100639,,,,
636,RRES,12,42.2,0.02826510721247577,-0.004608746813100639,,,,
637,CTGI,12,86.48,-0.03449815786535659,-0.004608746813100639,,,,
638,ALUT,12,19.12,-0.006753246753246733,-0.004608746813100639,,,,
639,ACAC,12,69.91,-0.02618749129405218,-0.004608746813100639,,,,
640,SRTX,12,291.69,-0.010280944625407296,-0.004608746813100639,,,,
641,GARI,12,15.51,-0.017732742241925226,-0.004608746813100639,,,,
642,RCRI,12,63.56,0.03534777651083232,-0.004608746813100639,,,,
643,ACIX,12,15.98,-0.017220172201722117,-0.004608746813100639,,,,
644,CCNS,12,24.99,-0.024209293244826235,-0.004608746813100639,,,,
645,MTNS,12,21.64,0.0,-0.004608746813100639,,,,
646,IHOZ,12,146.71,0.00047735951991279,-0.004608746813100639,,,,
647,NAYO,12,40.64,0.025485743123895954,-0.004608746813100639,,,,
648,FWWG,12,38.45,-0.016120777891504456,-0.004608746813100639,,,,
649,EELT,12,101.03,0.018652954224642082,-0.004608746813100639,,,,
650,HRND,12,24.16,0.009189640768588081,-0.004608746813100639,,,,
651,AETS,12,37.98,0.02151694459386766,-0.004608746813100639,,,,
652,ULXY,12,49.39,0.0022321428571427937,-0.004608746813100639,,,,
653,BLBT,12,54.66,-0.004734158776402153,-0.004608746813100639,,,,
654,BENI,12,31.71,0.01245210727969348,-0.004608746813100639,,,,
655,ITPA,12,18.38,-0.02545068928950156,-0.004608746813100639,,,,
656,HTRK,12,11.09,0.0009025270758122872,-0.004608746813100639,,,,
657,NGTE,12,53.18,-0.006352765321375298,-0.004608746813100639,,,,
658,ILVX,12,32.98,-0.004828002414001276,-0.004608746813100639,,,,
659,FCSG,12,24.83,-0.0170229612034839,-0.004608746813100639,,,,
660,FARS,12,61.39,-0.02354063941466511,-0.004608746813100639,,,,
661,MHRM,12,20.67,-0.010531354715174635,-0.004608746813100639,,,,
662,EAFC,12,43.11,-0.0011584800741426537,-0.004608746813100639,,,,
663,ALGO,13,102.25,0.007289922175155006,0.007289922175155006,,,,
664,AENO,13,103.7,-0.00907787864309606,0.007289922175155006,,,,
665,LSST,13,120.29,0.008721174004193033,0.007289922175155006,,,,
666,SRNA,13,139.27,0.0005028735632186532,0.007289922175155006,,,,
667,ELLT,13,66.15,0.022411128284389514,0.007289922175155006,,,,
668,AMRP,13,21.24,-0.047960555804571925,0.007289922175155006,,,,
669,OTCS,13,14.36,0.02791696492483875,0.007289922175155006,,,,
670,HETT,13,59.25,0.008339006126616866,0.007289922175155006,,,,
671,HUXZ,13,77.75,0.0063422210717059,0.007289922175155006,,,,
672,DUCT,13,20.01,0.031443298969072275,0.007289922175155006,,,,
673,SMAH,13,43.8,-0.00045641259698769865,0.007289922175155006,,,,
674,NPCK,13,13.9,0.007976794778825402,0.007289922175155006,,,,
675,MSDP,13,38.61,0.013385826771653564,0.007289922175155006,,,,
676,EORC,13,32.91,0.009199632014719406,0.007289922175155006,,,,
677,CUBO,13,116.49,0.010846928149947921,0.007289922175155006,,,,
678,HRET,13,52.65,-0.009966152688980823,0.007289922175155006,,,,
679,ANSO,13,44.1,-0.02970297029702973,0.007289922175155006,,,,
680,DIHO,13,13.78,0.05271199388846437,0.007289922175155006,,,,
681,RTTH,13,42.91,0.002101821578701424,0.007289922175155006,,,,
682,SPLZ,13,125.72,-0.01023460872303572,0.007289922175155006,,,,
683,NWIG,13,114.0,0.03195437675386992,0.007289922175155006,,,,
684,MMBT,13,85.24,0.06870611835506502,0.007289922175155006,,,,
685,MDGI,13,133.16,-0.010918814528708354,0.007289922175155006,,,,
686,AGVF,13,135.74,0.009970238095238226,0.007289922175155006,,,,
687,RRES,13,41.42,-0.018483412322274906,0.007289922175155006,,,,
688,CTGI,13,87.37,0.010291396854764212,0.007289922175155006,,,,
689,ALUT,13,19.88,0.039748953974895196,0.007289922175155006,,,,
690,ACAC,13,70.43,0.00743813474467192,0.007289922175155006,,,,
691,SRTX,13,286.67,-0.01721005176728707,0.007289922175155006,,,,
692,GARI,13,15.84,0.02127659574468077,0.007289922175155006,,,,
693,RCRI,13,66.17,0.041063561988672115,0.007289922175155006,,,,
694,ACIX,13,16.12,0.008760951188986343,0.007289922175155006,,,,
695,CCNS,13,24.71,-0.011204481792716936,0.007289922175155006,,,,
696,MTNS,13,21.4,-0.011090573012939142,0.007289922175155006,,,,
697,IHOZ,13,145.63,-0.007361461386408696,0.007289922175155006,,,,
698,NAYO,13,41.61,0.023868110236220375,0.007289922175155006,,,,
699,FWWG,13,39.19,0.019245773732119442,0.007289922175155006,,,,
700,EELT,13,103.19,0.021379788181728143,0.007289922175155006,,,,
701,HRND,13,23.65,-0.021109271523178874,0.007289922175155006,,,,
702,AETS,13,38.72,0.0194839389152186,0.007289922175155006,,,,
703,ULXY,13,49.06,-0.006681514476614692,0.007289922175155006,,,,
704,BLBT,13,54.86,0.0036589828027808746,0.007289922175155006,,,,
705,BENI,13,31.57,-0.004415011037527616,0.007289922175155006,,,,
706,ITPA,13,18.64,0.01414581066376508,0.007289922175155006,,,,
707,HTRK,13,11.15,0.0054102795311090635,0.007289922175155006,,,,
708,NGTE,13,53.05,-0.00244452801805195,0.007289922175155006,,,,
709,ILVX,13,33.79,0.024560339599757564,0.007289922175155006,,,,
710,FCSG,13,23.98,-0.03423278292388232,0.007289922175155006,,,,
711,FARS,13,62.21,0.01335722430363262,0.007289922175155006,,,,
712,MHRM,13,20.11,-0.027092404450895113,0.007289922175155006,,,,
713,EAFC,13,44.81,0.03943400603108338,0.007289922175155006,,,,
714,ALGO,14,101.89,-0.003520782396087996,-0.003520782396087996,,,,
715,AENO,14,106.12,0.023336547733847635,-0.003520782396087996,,,,
716,LSST,14,120.23,-0.000498794579765538,-0.003520782396087996,,,,
717,SRNA,14,137.0,-0.016299274789976392,-0.003520782396087996,,,,
718,ELLT,14,66.68,0.008012093726379454,-0.003520782396087996,,,,
719,AMRP,14,21.78,0.025423728813559476,-0.003520782396087996,,,,
720,OTCS,14,14.67,0.021587743732590647,-0.003520782396087996,,,,
721,HETT,14,59.15,-0.0016877637130802148,-0.003520782396087996,,,,
722,HUXZ,14,78.82,0.013762057877813483,-0.003520782396087996,,,,
723,DUCT,14,20.1,0.004497751124437732,-0.003520782396087996,,,,
724,SMAH,14,43.75,-0.0011415525114154557,-0.003520782396087996,,,,
725,NPCK,14,14.24,0.02446043165467615,-0.003520782396087996,,,,
726,MSDP,14,37.03,-0.04092204092204088,-0.003520782396087996,,,,
727,EORC,14,32.23,-0.02066241264053481,-0.003520782396087996,,,,
728,CUBO,14,115.88,-0.0052365009872091806,-0.003520782396087996,,,,
729,HRET,14,51.1,-0.029439696106362767,-0.003520782396087996,,,,
730,ANSO,14,45.95,0.04195011337868482,-0.003520782396087996,,,,
731,DIHO,14,13.26,-0.037735849056603765,-0.003520782396087996,,,,
